id,id_Key,Date_Proc,Lat_DNB,Lon_DNB,Rad_DNB,Date_Mscan,Date_LTZ,Line_DNB,Sample_DNB,Rad_I04,QF_Detect,QF_Bitflag,SMI,Thr_SMI,SI,Thr_SI,SHI,Thr_SHI,LI,Thr_LI,Glint,Thr_Gl_SMI,Xcorr,Land_Mask,EEZ,FMZ,MPA,File_DNB,File_GDNB,File_I04,File_VNF,File_EEZ,File_FMZ,File_MPA,File_FLM,File_LSM,File_LTZ,File_RLP,Dist_RLP,File_RLV,Lat_Gring,Lon_Gring,Gran_List,SOLZ_GDNBO,SOLA_GDNBO,SATZ_GDNBO,SATA_GDNBO,LUNZ_GDNBO,LUNA_GDNBO
22,VBD_npp_d20120710_t1611501_x1396046E_y032941N_l2374_s2214_v23,2017-05-20 15:45:57,3.294105,139.604568,1.56407,2012-07-10 16:11:50,2012-07-11 02:11:50,2374,2214,0.429193,1,2529,0.182387,0.191667,0.631872,0.4,1,0.75,0.0118496,0.0001,0.000217855,999999,-5.714633e-01,3,,,,SVDNB_npp_d20120710_t1607265_e1613069_b03636_c20120710221307303079_noaa_ops.h5,GDNBO_npp_d20120710_t1607265_e1613069_b03636_c20120710221307302755_noaa_ops.h5,SVI04_npp_d20120710_t1607265_e1613069_b03636_c20120710221307399889_noaa_ops.dspace_rad,VNFF_npp_d20120710_t1607265_e1613069_b03636_v21.csv,World_EEZ_v8_2014.shp,WPP_BFAR_merge.shp,KKP_IDN_merge_20161208.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,NCEI_NGA.union.nga_lead2.add_2015ntl.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,20.652550;18.986761;16.240829;11.427908;6.589074;1.728668;-3.149409;-1.076052;1.062396;5.941282;10.834639;15.738441,127.362808;141.962814;156.058182;154.587952;153.255661;152.048782;150.954407;137.374512;123.678978;124.744209;125.710854;126.584068,npp_d20120710_t1607265_e1613069_b03636,147.209,38.213,10.3866,-81.7172,60.7674,81.1624
1,VBD_npp_d20120710_t1614445_x1224869E_y045334S_l0880_s0023_v23,2017-05-20 15:46:42,-4.533365,122.486900,7.33735,2012-07-10 16:14:44,2012-07-11 00:14:44,880,23,0.334338,2,2465,0.364519,0.11375,0.8263,0.4,0.566514,0.75,0.00329044,0.0001,1.53226e-132,999999,6.424962e-02,3,Indonesian Exclusive Economic Zone,WPP714,,SVDNB_npp_d20120710_t1613082_e1618485_b03636_c20120710221849397181_noaa_ops.h5,GDNBO_npp_d20120710_t1613082_e1618485_b03636_c20120710221849396784_noaa_ops.h5,SVI04_npp_d20120710_t1613082_e1618485_b03636_c20120710221849459506_noaa_ops.dspace_rad,VNFF_npp_d20120710_t1613082_e1618485_b03636_v21.csv,World_EEZ_v8_2014.shp,WPP_BFAR_merge.shp,KKP_IDN_merge_20161208.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,NCEI_NGA.union.nga_lead2.add_2015ntl.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,1.065204;-1.086851;-3.147326;-8.040805;-12.941447;-17.848013;-22.757334;-21.128065;-18.224527;-13.447821;-8.639126;-3.799103,123.674438;137.366074;150.949280;149.964539;149.067780;148.261414;147.538864;132.735596;118.220284;119.798401;121.231209;122.511597,npp_d20120710_t1613082_e1618485_b03636,161.81,14.3556,69.9951,99.9086,78.3951,79.4152
2,VBD_npp_d20120710_t1614463_x1224873E_y045329S_l0881_s0024_v23,2017-05-20 15:46:42,-4.532914,122.487312,8.53468,2012-07-10 16:14:46,2012-07-11 00:14:46,881,24,0.334338,1,2529,0.480464,0.11375,0.8263,0.4,0.954652,0.75,0.00329211,0.0001,3.92226e-132,999999,-9.902193e-03,3,Indonesian Exclusive Economic Zone,WPP714,,SVDNB_npp_d20120710_t1613082_e1618485_b03636_c20120710221849397181_noaa_ops.h5,GDNBO_npp_d20120710_t1613082_e1618485_b03636_c20120710221849396784_noaa_ops.h5,SVI04_npp_d20120710_t1613082_e1618485_b03636_c20120710221849459506_noaa_ops.dspace_rad,VNFF_npp_d20120710_t1613082_e1618485_b03636_v21.csv,World_EEZ_v8_2014.shp,WPP_BFAR_merge.shp,KKP_IDN_merge_20161208.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,NCEI_NGA.union.nga_lead2.add_2015ntl.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,1.065204;-1.086851;-3.147326;-8.040805;-12.941447;-17.848013;-22.757334;-21.128065;-18.224527;-13.447821;-8.639126;-3.799103,123.674438;137.366074;150.949280;149.964539;149.067780;148.261414;147.538864;132.735596;118.220284;119.798401;121.231209;122.511597,npp_d20120710_t1613082_e1618485_b03636,161.808,14.3776,69.9779,100.358,78.3875,79.4143
3,VBD_npp_d20120710_t1614356_x1226406E_y039688S_l0791_s0025_v23,2017-05-20 15:46:42,-3.968777,122.640594,11.2084,2012-07-10 16:14:35,2012-07-11 00:14:35,791,25,0.31887,1,2529,0.514526,0.11375,0.838131,0.4,0.93587,0.75,0.00339794,0.0001,2.4619e-130,999999,-1.173892e-01,3,Indonesian Exclusive Economic Zone,WPP714,,SVDNB_npp_d20120710_t1613082_e1618485_b03636_c20120710221849397181_noaa_ops.h5,GDNBO_npp_d20120710_t1613082_e1618485_b03636_c20120710221849396784_noaa_ops.h5,SVI04_npp_d20120710_t1613082_e1618485_b03636_c20120710221849459506_noaa_ops.dspace_rad,VNFF_npp_d20120710_t1613082_e1618485_b03636_v21.csv,World_EEZ_v8_2014.shp,WPP_BFAR_merge.shp,KKP_IDN_merge_20161208.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,NCEI_NGA.union.nga_lead2.add_2015ntl.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,1.065204;-1.086851;-3.147326;-8.040805;-12.941447;-17.848013;-22.757334;-21.128065;-18.224527;-13.447821;-8.639126;-3.799103,123.674438;137.366074;150.949280;149.964539;149.067780;148.261414;147.538864;132.735596;118.220284;119.798401;121.231209;122.511597,npp_d20120710_t1613082_e1618485_b03636,161.234,14.2667,69.9616,100.029,78.1757,79.5262
4,VBD_npp_d20120710_t1614463_x1224892E_y045617S_l0885_s0025_v23,2017-05-20 15:46:42,-4.561662,122.489212,7.28649,2012-07-10 16:14:46,2012-07-11 00:14:46,885,25,0.334283,1,2529,0.40258,0.11375,0.823052,0.4,0.840705,0.75,0.00329024,0.0001,4.49508e-132,999999,-3.142960e-02,3,Indonesian Exclusive Economic Zone,WPP714,,SVDNB_npp_d20120710_t1613082_e1618485_b03636_c20120710221849397181_noaa_ops.h5,GDNBO_npp_d20120710_t1613082_e1618485_b03636_c20120710221849396784_noaa_ops.h5,SVI04_npp_d20120710_t1613082_e1618485_b03636_c20120710221849459506_noaa_ops.dspace_rad,VNFF_npp_d20120710_t1613082_e1618485_b03636_v21.csv,World_EEZ_v8_2014.shp,WPP_BFAR_merge.shp,KKP_IDN_merge_20161208.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,NCEI_NGA.union.nga_lead2.add_2015ntl.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,1.065204;-1.086851;-3.147326;-8.040805;-12.941447;-17.848013;-22.757334;-21.128065;-18.224527;-13.447821;-8.639126;-3.799103,123.674438;137.366074;150.949280;149.964539;149.067780;148.261414;147.538864;132.735596;118.220284;119.798401;121.231209;122.511597,npp_d20120710_t1613082_e1618485_b03636,161.835,14.4049,69.9625,100.244,78.3909,79.4078
5,VBD_npp_d20120710_t1614356_x1227027E_y040222S_l0797_s0035_v23,2017-05-20 15:46:42,-4.022211,122.702682,6.27872,2012-07-10 16:14:35,2012-07-11 00:14:35,797,35,0.327157,8,18913,0.346275,0.11375,0.801411,0.4,0.917998,0.75,0.00342244,0.0001,1.2229e-128,999999,1.474137e-01,3,Indonesian Exclusive Economic Zone,WPP714,,SVDNB_npp_d20120710_t1613082_e1618485_b03636_c20120710221849397181_noaa_ops.h5,GDNBO_npp_d20120710_t1613082_e1618485_b03636_c20120710221849396784_noaa_ops.h5,SVI04_npp_d20120710_t1613082_e1618485_b03636_c20120710221849459506_noaa_ops.dspace_rad,VNFF_npp_d20120710_t1613082_e1618485_b03636_v21.csv,World_EEZ_v8_2014.shp,WPP_BFAR_merge.shp,KKP_IDN_merge_20161208.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,NCEI_NGA.union.nga_lead2.add_2015ntl.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,0.638021,VBD_bridges_c20160811.shp,1.065204;-1.086851;-3.147326;-8.040805;-12.941447;-17.848013;-22.757334;-21.128065;-18.224527;-13.447821;-8.639126;-3.799103,123.674438;137.366074;150.949280;149.964539;149.067780;148.261414;147.538864;132.735596;118.220284;119.798401;121.231209;122.511597,npp_d20120710_t1613082_e1618485_b03636,161.271,14.4789,69.8062,99.8537,78.1241,79.5074
6,VBD_npp_d20120710_t1614356_x1227165E_y040246S_l0797_s0037_v23,2017-05-20 15:46:42,-4.024640,122.716537,6.85817,2012-07-10 16:14:35,2012-07-11 00:14:35,797,37,0.327599,1,2529,0.338195,0.11375,0.801411,0.4,0.871272,0.75,0.00342817,0.0001,2.89037e-128,999999,6.156393e-02,3,Indonesian Exclusive Economic Zone,WPP714,KKPD South Sulawesi Regional Aquatic Conservation Area,SVDNB_npp_d20120710_t1613082_e1618485_b03636_c20120710221849397181_noaa_ops.h5,GDNBO_npp_d20120710_t1613082_e1618485_b03636_c20120710221849396784_noaa_ops.h5,SVI04_npp_d20120710_t1613082_e1618485_b03636_c20120710221849459506_noaa_ops.dspace_rad,VNFF_npp_d20120710_t1613082_e1618485_b03636_v21.csv,World_EEZ_v8_2014.shp,WPP_BFAR_merge.shp,KKP_IDN_merge_20161208.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,NCEI_NGA.union.nga_lead2.add_2015ntl.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,1.065204;-1.086851;-3.147326;-8.040805;-12.941447;-17.848013;-22.757334;-21.128065;-18.224527;-13.447821;-8.639126;-3.799103,123.674438;137.366074;150.949280;149.964539;149.067780;148.261414;147.538864;132.735596;118.220284;119.798401;121.231209;122.511597,npp_d20120710_t1613082_e1618485_b03636,161.27,14.5193,69.7751,99.8527,78.1109,79.5053
7,VBD_npp_d20120710_t1614356_x1227222E_y040327S_l0798_s0038_v23,2017-05-20 15:46:42,-4.032681,122.722168,5.56593,2012-07-10 16:14:35,2012-07-11 00:14:35,798,38,0.327101,1,2529,0.270144,0.11375,0.801411,0.4,0.899949,0.75,0.00342986,0.0001,4.10681e-128,999999,-2.185705e-02,3,Indonesian Exclusive Economic Zone,WPP714,KKPD South Sulawesi Regional Aquatic Conservation Area,SVDNB_npp_d20120710_t1613082_e1618485_b03636_c20120710221849397181_noaa_ops.h5,GDNBO_npp_d20120710_t1613082_e1618485_b03636_c20120710221849396784_noaa_ops.h5,SVI04_npp_d20120710_t1613082_e1618485_b03636_c20120710221849459506_noaa_ops.dspace_rad,VNFF_npp_d20120710_t1613082_e1618485_b03636_v21.csv,World_EEZ_v8_2014.shp,WPP_BFAR_merge.shp,KKP_IDN_merge_20161208.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,NCEI_NGA.union.nga_lead2.add_2015ntl.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,1.065204;-1.086851;-3.147326;-8.040805;-12.941447;-17.848013;-22.757334;-21.128065;-18.224527;-13.447821;-8.639126;-3.799103,123.674438;137.366074;150.949280;149.964539;149.067780;148.261414;147.538864;132.735596;118.220284;119.798401;121.231209;122.511597,npp_d20120710_t1613082_e1618485_b03636,161.276,14.5409,69.7597,99.8238,78.1068,79.5029
8,VBD_npp_d20120710_t1614356_x1227347E_y040419S_l0799_s0040_v23,2017-05-20 15:46:42,-4.041918,122.734688,3.16422,2012-07-10 16:14:35,2012-07-11 00:14:35,799,40,0.319533,1,2529,0.173377,0.11375,0.757281,0.4,0.953198,0.75,0.00343442,0.0001,8.9191e-128,999999,5.763823e-02,3,Indonesian Exclusive Economic Zone,WPP714,KKPD South Sulawesi Regional Aquatic Conservation Area,SVDNB_npp_d20120710_t1613082_e1618485_b03636_c20120710221849397181_noaa_ops.h5,GDNBO_npp_d20120710_t1613082_e1618485_b03636_c20120710221849396784_noaa_ops.h5,SVI04_npp_d20120710_t1613082_e1618485_b03636_c20120710221849459506_noaa_ops.dspace_rad,VNFF_npp_d20120710_t1613082_e1618485_b03636_v21.csv,World_EEZ_v8_2014.shp,WPP_BFAR_merge.shp,KKP_IDN_merge_20161208.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,NCEI_NGA.union.nga_lead2.add_2015ntl.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,1.065204;-1.086851;-3.147326;-8.040805;-12.941447;-17.848013;-22.757334;-21.128065;-18.224527;-13.447821;-8.639126;-3.799103,123.674438;137.366074;150.949280;149.964539;149.067780;148.261414;147.538864;132.735596;118.220284;119.798401;121.231209;122.511597,npp_d20120710_t1613082_e1618485_b03636,161.282,14.5827,69.7289,99.7944,78.0961,79.4994
9,VBD_npp_d20120710_t1614356_x1228139E_y040347S_l0796_s0051_v23,2017-05-20 15:46:42,-4.034691,122.813850,5.1712,2012-07-10 16:14:35,2012-07-11 00:14:35,796,51,0.331631,2,2465,0.188076,0.11375,0.559218,0.4,0.748693,0.75,0.00346953,0.0001,1.124e-125,999999,1.910321e-01,3,Indonesian Exclusive Economic Zone,WPP714,,SVDNB_npp_d20120710_t1613082_e1618485_b03636_c20120710221849397181_noaa_ops.h5,GDNBO_npp_d20120710_t1613082_e1618485_b03636_c20120710221849396784_noaa_ops.h5,SVI04_npp_d20120710_t1613082_e1618485_b03636_c20120710221849459506_noaa_ops.dspace_rad,VNFF_npp_d20120710_t1613082_e1618485_b03636_v21.csv,World_EEZ_v8_2014.shp,WPP_BFAR_merge.shp,KKP_IDN_merge_20161208.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,NCEI_NGA.union.nga_lead2.add_2015ntl.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,1.065204;-1.086851;-3.147326;-8.040805;-12.941447;-17.848013;-22.757334;-21.128065;-18.224527;-13.447821;-8.639126;-3.799103,123.674438;137.366074;150.949280;149.964539;149.067780;148.261414;147.538864;132.735596;118.220284;119.798401;121.231209;122.511597,npp_d20120710_t1613082_e1618485_b03636,161.255,14.7976,69.5578,99.874,78.0167,79.4922
