id,id_Key,Date_Proc,Lat_DNB,Lon_DNB,Rad_DNB,Date_Mscan,Date_LTZ,Line_DNB,Sample_DNB,Rad_I04,QF_Detect,QF_Bitflag,SMI,Thr_SMI,SI,Thr_SI,SHI,Thr_SHI,LI,Thr_LI,Glint,Thr_Gl_SMI,Xcorr,Land_Mask,EEZ,FMZ,MPA,File_DNB,File_GDNB,File_I04,File_VNF,File_EEZ,File_FMZ,File_MPA,File_FLM,File_LSM,File_LTZ,File_RLP,Dist_RLP,File_RLV,Lat_Gring,Lon_Gring,Gran_List,SOLZ_GDNBO,SOLA_GDNBO,SATZ_GDNBO,SATA_GDNBO,LUNZ_GDNBO,LUNA_GDNBO
1,VBD_npp_d20130331_t1525559_x1343587E_y072263S_l2027_s0033_v23,2017-05-25 16:41:17,-7.226264,134.358688,17.7428,2013-03-31 15:25:55,2013-04-01 00:25:55,2027,33,0.244014,1,2529,0.549212,0.210923,0.772865,0.4,0.889502,0.75,0.0357059,0.0001,5.05371e-35,999999,6.098671e-02,3,Indonesian Exclusive Economic Zone,WPP718,,SVDNB_npp_d20130331_t1522114_e1527518_b07381_c20130331212753045573_noaa_ops.h5,GDNBO_npp_d20130331_t1522114_e1527518_b07381_c20130331212753045203_noaa_ops.h5,SVI04_npp_d20130331_t1522114_e1527518_b07381_c20130331212753744209_noaa_ops.dspace_rad,VNFF_npp_d20130331_t1522114_e1527518_b07381_v21.csv,World_EEZ_v8_2014.shp,WPP_BFAR_merge.shp,KKP_IDN_merge_20161208.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,NCEI_NGA.union.nga_lead2.add_2015ntl.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,5.650697;3.630441;1.422938;-3.456440;-8.347631;-13.248130;-18.154896;-16.430670;-13.737376;-8.927249;-4.090281;0.769847,137.197784;150.917542;164.484619;163.399353;162.409729;161.514954;160.712921;146.356461;132.221085;133.650040;134.949890;136.129959,npp_d20130331_t1522114_e1527518_b07381,174.416,120.374,69.7567,100.795,51.5272,109.669
2,VBD_npp_d20130331_t1525559_x1345206E_y072361S_l2024_s0056_v23,2017-05-25 16:41:17,-7.236135,134.520569,57.4808,2013-03-31 15:25:55,2013-04-01 00:25:55,2024,56,0.30655,1,2529,1.01728,0.195744,0.880204,0.4,0.960521,0.75,0.0358661,0.0001,2.48563e-34,999999,1.621490e-01,3,Indonesian Exclusive Economic Zone,WPP718,,SVDNB_npp_d20130331_t1522114_e1527518_b07381_c20130331212753045573_noaa_ops.h5,GDNBO_npp_d20130331_t1522114_e1527518_b07381_c20130331212753045203_noaa_ops.h5,SVI04_npp_d20130331_t1522114_e1527518_b07381_c20130331212753744209_noaa_ops.dspace_rad,VNFF_npp_d20130331_t1522114_e1527518_b07381_v21.csv,World_EEZ_v8_2014.shp,WPP_BFAR_merge.shp,KKP_IDN_merge_20161208.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,NCEI_NGA.union.nga_lead2.add_2015ntl.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,5.650697;3.630441;1.422938;-3.456440;-8.347631;-13.248130;-18.154896;-16.430670;-13.737376;-8.927249;-4.090281;0.769847,137.197784;150.917542;164.484619;163.399353;162.409729;161.514954;160.712921;146.356461;132.221085;133.650040;134.949890;136.129959,npp_d20130331_t1522114_e1527518_b07381,174.272,119.629,69.4004,100.86,51.371,109.685
3,VBD_npp_d20130331_t1525541_x1345560E_y071648S_l2012_s0058_v23,2017-05-25 16:41:17,-7.164762,134.556015,38.308,2013-03-31 15:25:54,2013-04-01 00:25:54,2012,58,0.238655,1,2529,0.762068,0.207313,0.790719,0.4,0.864731,0.75,0.0358747,0.0001,2.80876e-34,999999,8.504728e-02,3,Indonesian Exclusive Economic Zone,WPP718,,SVDNB_npp_d20130331_t1522114_e1527518_b07381_c20130331212753045573_noaa_ops.h5,GDNBO_npp_d20130331_t1522114_e1527518_b07381_c20130331212753045203_noaa_ops.h5,SVI04_npp_d20130331_t1522114_e1527518_b07381_c20130331212753744209_noaa_ops.dspace_rad,VNFF_npp_d20130331_t1522114_e1527518_b07381_v21.csv,World_EEZ_v8_2014.shp,WPP_BFAR_merge.shp,KKP_IDN_merge_20161208.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,NCEI_NGA.union.nga_lead2.add_2015ntl.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,5.650697;3.630441;1.422938;-3.456440;-8.347631;-13.248130;-18.154896;-16.430670;-13.737376;-8.927249;-4.090281;0.769847,137.197784;150.917542;164.484619;163.399353;162.409729;161.514954;160.712921;146.356461;132.221085;133.650040;134.949890;136.129959,npp_d20130331_t1522114_e1527518_b07381,174.283,118.869,69.3697,100.718,51.3686,109.745
4,VBD_npp_d20130331_t1525541_x1346606E_y071637S_l2009_s0073_v23,2017-05-25 16:41:17,-7.163703,134.660568,32.2838,2013-03-31 15:25:54,2013-04-01 00:25:54,2009,73,0.253902,1,2529,0.780895,0.20438,0.831484,0.4,0.938284,0.75,0.0359787,0.0001,7.59081e-34,999999,1.045897e-01,3,Indonesian Exclusive Economic Zone,WPP718,,SVDNB_npp_d20130331_t1522114_e1527518_b07381_c20130331212753045573_noaa_ops.h5,GDNBO_npp_d20130331_t1522114_e1527518_b07381_c20130331212753045203_noaa_ops.h5,SVI04_npp_d20130331_t1522114_e1527518_b07381_c20130331212753744209_noaa_ops.dspace_rad,VNFF_npp_d20130331_t1522114_e1527518_b07381_v21.csv,World_EEZ_v8_2014.shp,WPP_BFAR_merge.shp,KKP_IDN_merge_20161208.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,NCEI_NGA.union.nga_lead2.add_2015ntl.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,5.650697;3.630441;1.422938;-3.456440;-8.347631;-13.248130;-18.154896;-16.430670;-13.737376;-8.927249;-4.090281;0.769847,137.197784;150.917542;164.484619;163.399353;162.409729;161.514954;160.712921;146.356461;132.221085;133.650040;134.949890;136.129959,npp_d20130331_t1522114_e1527518_b07381,174.192,118.354,69.1396,100.791,51.2703,109.761
5,VBD_npp_d20130331_t1525541_x1347111E_y071873S_l2011_s0081_v23,2017-05-25 16:41:17,-7.187263,134.711136,94.3068,2013-03-31 15:25:54,2013-04-01 00:25:54,2011,81,0.288044,8,18913,1.05635,0.21161,0.856048,0.4,0.947713,0.75,0.0360358,0.0001,1.30345e-33,999999,5.641018e-02,3,Indonesian Exclusive Economic Zone,WPP718,,SVDNB_npp_d20130331_t1522114_e1527518_b07381_c20130331212753045573_noaa_ops.h5,GDNBO_npp_d20130331_t1522114_e1527518_b07381_c20130331212753045203_noaa_ops.h5,SVI04_npp_d20130331_t1522114_e1527518_b07381_c20130331212753744209_noaa_ops.dspace_rad,VNFF_npp_d20130331_t1522114_e1527518_b07381_v21.csv,World_EEZ_v8_2014.shp,WPP_BFAR_merge.shp,KKP_IDN_merge_20161208.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,NCEI_NGA.union.nga_lead2.add_2015ntl.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,0.610775,VBD_bridges_c20160811.shp,5.650697;3.630441;1.422938;-3.456440;-8.347631;-13.248130;-18.154896;-16.430670;-13.737376;-8.927249;-4.090281;0.769847,137.197784;150.917542;164.484619;163.399353;162.409729;161.514954;160.712921;146.356461;132.221085;133.650040;134.949890;136.129959,npp_d20130331_t1522114_e1527518_b07381,174.137,118.318,69.0174,100.727,51.2145,109.751
6,VBD_npp_d20130331_t1525541_x1347523E_y071674S_l2007_s0086_v23,2017-05-25 16:41:17,-7.167350,134.752319,36.0952,2013-03-31 15:25:54,2013-04-01 00:25:54,2007,86,0.323345,1,2529,0.867577,0.217644,0.860471,0.4,0.948599,0.75,0.036069,0.0001,1.82256e-33,999999,1.619674e-02,3,Indonesian Exclusive Economic Zone,WPP718,,SVDNB_npp_d20130331_t1522114_e1527518_b07381_c20130331212753045573_noaa_ops.h5,GDNBO_npp_d20130331_t1522114_e1527518_b07381_c20130331212753045203_noaa_ops.h5,SVI04_npp_d20130331_t1522114_e1527518_b07381_c20130331212753744209_noaa_ops.dspace_rad,VNFF_npp_d20130331_t1522114_e1527518_b07381_v21.csv,World_EEZ_v8_2014.shp,WPP_BFAR_merge.shp,KKP_IDN_merge_20161208.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,NCEI_NGA.union.nga_lead2.add_2015ntl.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,5.650697;3.630441;1.422938;-3.456440;-8.347631;-13.248130;-18.154896;-16.430670;-13.737376;-8.927249;-4.090281;0.769847,137.197784;150.917542;164.484619;163.399353;162.409729;161.514954;160.712921;146.356461;132.221085;133.650040;134.949890;136.129959,npp_d20130331_t1522114_e1527518_b07381,174.11,117.955,68.9341,100.836,51.1824,109.773
7,VBD_npp_d20130331_t1525559_x1351151E_y073996S_l2031_s0144_v23,2017-05-25 16:41:17,-7.399554,135.115143,12.2708,2013-03-31 15:25:55,2013-04-01 00:25:55,2031,144,0.221805,1,2529,0.366765,0.239745,0.598547,0.4,0.771093,0.75,0.0364821,0.0001,9.51724e-32,999999,-1.310973e-01,3,Indonesian Exclusive Economic Zone,WPP718,,SVDNB_npp_d20130331_t1522114_e1527518_b07381_c20130331212753045573_noaa_ops.h5,GDNBO_npp_d20130331_t1522114_e1527518_b07381_c20130331212753045203_noaa_ops.h5,SVI04_npp_d20130331_t1522114_e1527518_b07381_c20130331212753744209_noaa_ops.dspace_rad,VNFF_npp_d20130331_t1522114_e1527518_b07381_v21.csv,World_EEZ_v8_2014.shp,WPP_BFAR_merge.shp,KKP_IDN_merge_20161208.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,NCEI_NGA.union.nga_lead2.add_2015ntl.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,5.650697;3.630441;1.422938;-3.456440;-8.347631;-13.248130;-18.154896;-16.430670;-13.737376;-8.927249;-4.090281;0.769847,137.197784;150.917542;164.484619;163.399353;162.409729;161.514954;160.712921;146.356461;132.221085;133.650040;134.949890;136.129959,npp_d20130331_t1522114_e1527518_b07381,173.677,118.207,67.9905,100.572,50.7539,109.647
8,VBD_npp_d20130331_t1525559_x1359866E_y075714S_l2032_s0271_v23,2017-05-25 16:41:17,-7.571423,135.986557,144.333,2013-03-31 15:25:55,2013-04-01 00:25:55,2032,271,0.346271,1,2529,1.28867,0.195571,0.863939,0.4,0.972954,0.75,0.0373549,0.0001,2.58201e-28,999999,1.632979e-01,3,Indonesian Exclusive Economic Zone,WPP718,,SVDNB_npp_d20130331_t1522114_e1527518_b07381_c20130331212753045573_noaa_ops.h5,GDNBO_npp_d20130331_t1522114_e1527518_b07381_c20130331212753045203_noaa_ops.h5,SVI04_npp_d20130331_t1522114_e1527518_b07381_c20130331212753744209_noaa_ops.dspace_rad,VNFF_npp_d20130331_t1522114_e1527518_b07381_v21.csv,World_EEZ_v8_2014.shp,WPP_BFAR_merge.shp,KKP_IDN_merge_20161208.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,NCEI_NGA.union.nga_lead2.add_2015ntl.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,5.650697;3.630441;1.422938;-3.456440;-8.347631;-13.248130;-18.154896;-16.430670;-13.737376;-8.927249;-4.090281;0.769847,137.197784;150.917542;164.484619;163.399353;162.409729;161.514954;160.712921;146.356461;132.221085;133.650040;134.949890;136.129959,npp_d20130331_t1522114_e1527518_b07381,172.83,116.055,65.8049,100.412,49.8727,109.643
9,VBD_npp_d20130331_t1525577_x1359875E_y075722S_l2033_s0272_v23,2017-05-25 16:41:17,-7.572177,135.987457,162.97,2013-03-31 15:25:57,2013-04-01 00:25:57,2033,272,0.346271,1,2529,1.25671,0.20231,0.863939,0.4,0.958453,0.75,0.0373622,0.0001,2.65546e-28,999999,1.183907e-01,3,Indonesian Exclusive Economic Zone,WPP718,,SVDNB_npp_d20130331_t1522114_e1527518_b07381_c20130331212753045573_noaa_ops.h5,GDNBO_npp_d20130331_t1522114_e1527518_b07381_c20130331212753045203_noaa_ops.h5,SVI04_npp_d20130331_t1522114_e1527518_b07381_c20130331212753744209_noaa_ops.dspace_rad,VNFF_npp_d20130331_t1522114_e1527518_b07381_v21.csv,World_EEZ_v8_2014.shp,WPP_BFAR_merge.shp,KKP_IDN_merge_20161208.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,NCEI_NGA.union.nga_lead2.add_2015ntl.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,5.650697;3.630441;1.422938;-3.456440;-8.347631;-13.248130;-18.154896;-16.430670;-13.737376;-8.927249;-4.090281;0.769847,137.197784;150.917542;164.484619;163.399353;162.409729;161.514954;160.712921;146.356461;132.221085;133.650040;134.949890;136.129959,npp_d20130331_t1522114_e1527518_b07381,172.822,116.031,65.783,100.921,49.8649,109.644
10,VBD_npp_d20130331_t1525381_x1363578E_y065179S_l1864_s0285_v23,2017-05-25 16:41:17,-6.517880,136.357803,8.74567,2013-03-31 15:25:38,2013-04-01 00:25:38,1864,285,0.324505,1,2529,0.393892,0.238351,0.745283,0.4,0.874754,0.75,0.0373447,0.0001,4.13639e-28,999999,-1.218045e-01,3,Indonesian Exclusive Economic Zone,WPP718,,SVDNB_npp_d20130331_t1522114_e1527518_b07381_c20130331212753045573_noaa_ops.h5,GDNBO_npp_d20130331_t1522114_e1527518_b07381_c20130331212753045203_noaa_ops.h5,SVI04_npp_d20130331_t1522114_e1527518_b07381_c20130331212753744209_noaa_ops.dspace_rad,VNFF_npp_d20130331_t1522114_e1527518_b07381_v21.csv,World_EEZ_v8_2014.shp,WPP_BFAR_merge.shp,KKP_IDN_merge_20161208.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,NCEI_NGA.union.nga_lead2.add_2015ntl.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,5.650697;3.630441;1.422938;-3.456440;-8.347631;-13.248130;-18.154896;-16.430670;-13.737376;-8.927249;-4.090281;0.769847,137.197784;150.917542;164.484619;163.399353;162.409729;161.514954;160.712921;146.356461;132.221085;133.650040;134.949890;136.129959,npp_d20130331_t1522114_e1527518_b07381,172.945,107.292,65.5558,100.416,49.9559,110.55
